category,field,subfield,detail,year,question,answer,choice1,choice2,choice3,choice4,time_limit,commentary
応用情報技術者試験,ストラテジ系,システム戦略,システム企画,2023,"IT 投資効果の評価方法において、キャッシュフローベースで初年度の投資によるキャッシュアウトを何年後に回収できるかという指標はどれか。","PBP (Pay Back Period)","IRR (Internal Rate of Return)","NPV (Net Present Value)","PBP (Pay Back Period)","ROI (Return On Investment)",60,""
応用情報技術者試験,ストラテジ系,システム戦略,システム戦略,2023,"システム開発の成果物が利害関係者の要件(要求事項)を満たしているという客観的な証拠を得るための検証手法として、JIS X 0166:2021(システム及びソフトウェア技術-ライフサイクルプロセス-要求エンジニアリング)では、インスペクション、分析又はシミュレーション、デモンストレーション、テストを挙げている。これらのうち、成果物となる文書について要件(要求事項)への遵守度合いを検査するものはどれか。","インスペクション","インスペクション","テスト","デモンストレーション","分析又はシミュレーション",60,""
応用情報技術者試験,ストラテジ系,システム戦略,システム企画,2023,"半導体メーカーが行っているファウンドリーサービスの説明として、適切なものはどれか。","他社からの製造委託を受けて、半導体製品の製造を行う。","商号や商標の使用権とともに、一定地域内での商品の独占販売権を与える。","自社で半導体製品の企画、設計から製造までを一貫して行い、それを自社ブランドで販売する。","製造設備をもたず、半導体製品の企画、設計及び開発を専門に行う。","他社からの製造委託を受けて、半導体製品の製造を行う。",60,""
応用情報技術者試験,ストラテジ系,経営戦略,経営戦略マネジメント,2023,"H. I. アンゾフが提唱した成長マトリクスを説明したものはどれか。","既存製品か新製品かという製品軸と既存市場か新市場かという市場軸の両軸で捉え,事業成長戦略を考える。","既存製品か新製品かという製品軸と既存市場か新市場かという市場軸の両軸で捉え,事業成長戦略を考える。","コストで優位に立つかコスト以外で差別化するか、ターゲットを広くするか集中するかによって戦略を考える。","市場成長率が高いか低いか、相対的市場シェアが大きいか小さいかによって事業を捉え、資源配分の戦略を考える。","自社の内部環境の強みと弱み、取り巻く外部環境の機会と脅威を抽出し、取組方針を整理して戦略を考える。",60,""
応用情報技術者試験,ストラテジ系,経営戦略,経営戦略マネジメント,2023,"顧客から得る同意の範囲を段階的に広げながら、プロモーションを行うことが特徴的なマーケティング手法はどれか。","パーミッションマーケティング","アフィリエイトマーケティング","差別型マーケティング","パーミッションマーケティング","バイラルマーケティング",60,""
応用情報技術者試験,ストラテジ系,経営戦略,経営戦略マネジメント,2023,"市場を消費者特性でセグメント化する際に、基準となる変数を、地理的変数,人口統計的変数,心理的変数,行動的変数に分類するとき、人口統計的変数に分類されるものはどれか。","職業","社交性などの性格","職業","人口密度","製品の使用割合",60,""
応用情報技術者試験,ストラテジ系,経営戦略,技術戦略マネジメント,2023,"オープンイノベーションの説明として、適切なものはどれか。","自社と外部組織の技術やアイディアなどを組み合わせることで創出した価値を、さらに外部組織へ提供する。","外部の企業に製品開発の一部を任せることで、短期間で市場へ製品を投入する。","顧客に提供する製品やサービスを自社で開発することで、新たな価値を創出する。","自社と外部組織の技術やアイディアなどを組み合わせることで創出した価値を、さらに外部組織へ提供する。","自社の業務の工程を見直すことで、生産性向上とコスト削減を実現する。",60,""
応用情報技術者試験,ストラテジ系,経営戦略,ビジネスインダストリ,2023,"CPS (サイバーフィジカルシステム)を活用している事例はどれか。","現実世界の都市の構造や活動状況のデータによって仮想世界を構築し、災害の発生や時間軸を自由に操作して、現実世界では実現できないシミュレーションを行う。","仮想化された標準的なシステム資源を用意しておき、業務内容に合わせてシステムの規模や構成をソフトウェアによって設定する。","機器を販売するのではなく貸し出し、その機器に組み込まれたセンサーで使用状況を検知し、その情報を基に利用者から利用料金を徴収する。","業務処理機能やデータ蓄積機能をサーバにもたせ、クライアント側はネットワーク接続と最小限の入出力機能だけをもたせてデスクトップの仮想化を行う。","現実世界の都市の構造や活動状況のデータによって仮想世界を構築し、災害の発生や時間軸を自由に操作して、現実世界では実現できないシミュレーションを行う。",60,""
応用情報技術者試験,ストラテジ系,経営戦略,ビジネスインダストリ,2023,"個人が、インターネットを介して提示された単発の仕事を受託する働き方や、それによって形成される経済形態を表すものはどれか。","ギグエコノミー","API エコノミー","ギグエコノミー","シャドーエコノミー","トークンエコノミー",60,""
応用情報技術者試験,ストラテジ系,経営戦略,ビジネスインダストリ,2023,"スマートファクトリーで使用される AI を用いたマシンビジョンの目的として、適切なものはどれか。","従来の人間の目視検査を自動化し、検査効率を向上させる。","作業者が装着した VR ゴーグルに作業プロセスを表示することによって、作業効率を向上させる。","従来の人間の目視検査を自動化し、検査効率を向上させる。","需要予測を目的として、クラウドに蓄積した入出荷データを用いて機械学習を行い、生産数の最適化を行う。","設計変更内容を AIを用いて吟味して、製造現場に正確に伝達する。",60,""
応用情報技術者試験,ストラテジ系,企業と法務,企業活動,2023,"BCM (Business Continuity Management) において考慮すべきレジリエンスの説明はどれか。","不測の事態が生じた場合の組織的対応力や、支障が生じた事業を復元させる力","競争力の源泉となる、他社に真似のできない自社固有の強み","想定される全てのリスクを回避して事業継続を行う方針","大規模災害などの発生時に事業の継続を可能とするために事前に策定する計画","不測の事態が生じた場合の組織的対応力や、支障が生じた事業を復元させる力",60,""
応用情報技術者試験,ストラテジ系,企業と法務,企業活動,2023,"リーダーシップ論のうち、 F. E. フィードラーが提唱するコンティンジェンシー理論の特徴はどれか。","リーダーシップの有効性は、リーダーがもつパーソナリティと、リーダーがどれだけ統制力や影響力を行使できるかという状況要因に依存するとしている。","優れたリーダーシップを発揮する、リーダー個人がもつ性格、知性、外観などの個人的資質の分析に焦点を当てている。","リーダーシップのスタイルについて、目標達成能力と集団維持能力の二つの次元に焦点を当てている。","リーダーシップの有効性は、部下の成熟 (自律性)の度合いという状況要因に依存するとしている。","リーダーシップの有効性は、リーダーがもつパーソナリティと、リーダーがどれだけ統制力や影響力を行使できるかという状況要因に依存するとしている。",60,""
応用情報技術者試験,ストラテジ系,企業と法務,企業活動,2023,"発生した故障について、発生要因ごとの件数の記録を基に、故障発生件数で上位を占める主な要因を明確に表現するのに適している図法はどれか。","パレート図","特性要因図","パレート図","マトリックス図","連関図",60,""
応用情報技術者試験,ストラテジ系,企業と法務,企業活動,2023,"取得原価30万円のPCを2年間使用した後、廃棄処分し、廃棄費用2万円を現金で支払った。このときの固定資産の除却損は廃棄費用も含めて何万円か。ここで、耐用年数は4年、減価償却方法は定額法、定額法の償却率は0.250、残存価額は0円とする。","17.0","9.5","13.0","15.0","17.0",60,""
応用情報技術者試験,ストラテジ系,企業と法務,法務,2023,"プログラムの著作物について、著作権法上、適法である行為はどれか。","処理速度を向上させるために、購入したプログラムを改変した。","海賊版を複製したプログラムと事前に知りながら入手し、業務で使用した。","業務処理用に購入したプログラムを複製し、社内教育用として各部門に配布した。","職務著作のプログラムを、作成した担当者が独断で複製し、他社に貸与した。","処理速度を向上させるために、購入したプログラムを改変した。",60,""
応用情報技術者試験,ストラテジ系,企業と法務,法務,2023,"匿名加工情報取扱事業者が、適正な匿名加工を行った匿名加工情報を第三者提供する際の義務として、個人情報保護法に規定されているものはどれか。","第三者に提供される匿名加工情報に含まれる個人に関する情報の項目及び提供方法を公表しなければならない。","第三者に提供される匿名加工情報に含まれる個人に関する情報の項目及び提供方法を公表しなければならない。","第三者へ提供した場合は、速やかに個人情報保護委員会へ提供した内容を報告しなければならない。","第三者への提供の手段は、ハードコピーなどの物理的な媒体を用いることに限られる。","匿名加工情報であっても、第三者提供を行う際には事前に本人の承諾が必要である。",60,""
応用情報技術者試験,ストラテジ系,企業と法務,法務,2023,"<p>図は、企業と労働者の関係を表している。企業Bと労働者Cの関係に関する記述のうち、適切なものはどれか。</p><img src='/images/2023r05a_ap_am_qs_80.png' alt='図' style='width: 100%; max-width: 400px; display: block; margin: 1em auto;'>","“契約”が出向にかかわる契約で、企業Aが企業Bに労働者Cを出向させたとき、企業Bと労働者Cとの間には指揮命令関係が生じる。","“契約”が請負契約で、企業Aが受託者、企業Bが委託者であるとき、企業Bと労働者Cとの間には、指揮命令関係が生じる。","“契約”が出向にかかわる契約で、企業Aが企業Bに労働者Cを出向させたとき、企業Bと労働者Cとの間には指揮命令関係が生じる。","“契約”が労働者派遣契約で、企業Aが派遣元,企業Bが派遣先であるとき、企業Bと労働者Cの間にも、雇用関係が生じる。","“契約”が労働者派遣契約で、企業Aが派遣元,企業Bが派遣先であるとき、企業Bに労働者Cが出向しているといえる。",60,""
